2025-08-30 14:28:32,270 - root - INFO - Starting training with config:
2025-08-30 14:28:32,270 - root - INFO - {
  "seed": 42,
  "device": "cpu",
  "train_dir": "P:/PycharmProjects/pythonProject1/dataset",
  "dev_dir": "P:/PycharmProjects/pythonProject1/devDataset",
  "test_dir": "P:/PycharmProjects/pythonProject1/testDataset",
  "segment_length": 3.0,
  "sampling_rate": 16000,
  "batch_size": 32,
  "num_workers": 4,
  "chaotic_feature_dim": 64,
  "chaotic_dim": 3,
  "trajectory_points": 100,
  "embedding_dim": 256,
  "use_chaotic_embedding": true,
  "use_attractor_pooling": true,
  "system_type": "lorenz",
  "num_epochs": 100,
  "learning_rate": 0.001,
  "weight_decay": 1e-05,
  "lr_patience": 5,
  "ce_weight": 1.0,
  "triplet_weight": 0.1,
  "triplet_margin": 0.2,
  "log_dir": "logs",
  "checkpoint_dir": "checkpoints",
  "output_dir": "output",
  "plot_dir": "plots",
  "log_interval": 10,
  "checkpoint_interval": 5,
  "plot_interval": 5,
  "resume_checkpoint": null,
  "visualize_embeddings": true,
  "max_delay": 100,
  "max_dim": 10,
  "delay_method": "autocorr",
  "mlsa_scales": [
    1,
    2,
    4,
    8,
    16
  ],
  "rqa_threshold": null,
  "pooling_type": "combined",
  "epsilon_range": [
    0.01,
    0.1,
    0.5,
    1.0
  ],
  "use_correlation_dim": true,
  "use_lyapunov_dim": true,
  "use_entropy": true
}
2025-08-30 14:28:32,270 - root - INFO - Using device: cpu
2025-08-30 14:28:33,066 - root - INFO - Creating data loaders...
2025-08-30 15:04:40,643 - root - INFO - Number of speakers: 149
2025-08-30 15:04:40,647 - root - INFO - Creating model...
2025-08-30 15:05:06,872 - root - INFO - Starting training...
2025-08-30 22:52:07,846 - root - INFO - Epoch 23 [290/314] - Loss: 10.1065, Acc: 0.0000
2025-08-30 22:52:38,553 - root - INFO - Epoch 23 [300/314] - Loss: 9.9501, Acc: 0.0000
2025-08-30 22:53:07,906 - root - INFO - Epoch 23 [310/314] - Loss: 9.9865, Acc: 0.0000
2025-08-30 22:53:19,243 - root - INFO - Epoch 23 completed - Avg Loss: 9.8998, Avg Acc: 0.0000
2025-08-30 22:55:47,951 - root - INFO - Validation Epoch 23 - Loss: 17.5800, Acc: 0.0000
2025-08-30 22:57:34,064 - root - INFO - Epoch 24 [10/314] - Loss: 9.6942, Acc: 0.0000
2025-08-30 22:58:04,601 - root - INFO - Epoch 24 [20/314] - Loss: 9.7840, Acc: 0.0000
2025-08-30 22:58:34,881 - root - INFO - Epoch 24 [30/314] - Loss: 9.7830, Acc: 0.0000
2025-08-30 22:59:05,000 - root - INFO - Epoch 24 [40/314] - Loss: 9.9156, Acc: 0.0000
2025-08-30 22:59:35,150 - root - INFO - Epoch 24 [50/314] - Loss: 9.6884, Acc: 0.0000
2025-08-30 23:00:05,413 - root - INFO - Epoch 24 [60/314] - Loss: 9.5384, Acc: 0.0000
2025-08-30 23:00:35,393 - root - INFO - Epoch 24 [70/314] - Loss: 9.9221, Acc: 0.0000
2025-08-30 23:01:05,544 - root - INFO - Epoch 24 [80/314] - Loss: 9.9040, Acc: 0.0000
2025-08-30 23:01:35,542 - root - INFO - Epoch 24 [90/314] - Loss: 9.6572, Acc: 0.0000
2025-08-30 23:02:05,737 - root - INFO - Epoch 24 [100/314] - Loss: 9.8955, Acc: 0.0000
2025-08-30 23:02:35,838 - root - INFO - Epoch 24 [110/314] - Loss: 9.7173, Acc: 0.0000
2025-08-30 23:03:06,090 - root - INFO - Epoch 24 [120/314] - Loss: 10.2509, Acc: 0.0000
2025-08-30 23:03:36,291 - root - INFO - Epoch 24 [130/314] - Loss: 10.5587, Acc: 0.0000
2025-08-30 23:04:06,522 - root - INFO - Epoch 24 [140/314] - Loss: 9.6235, Acc: 0.0000
2025-08-30 23:04:36,586 - root - INFO - Epoch 24 [150/314] - Loss: 10.0679, Acc: 0.0000
2025-08-30 23:05:06,724 - root - INFO - Epoch 24 [160/314] - Loss: 9.8555, Acc: 0.0000
2025-08-30 23:05:36,921 - root - INFO - Epoch 24 [170/314] - Loss: 9.6970, Acc: 0.0000
2025-08-30 23:06:07,069 - root - INFO - Epoch 24 [180/314] - Loss: 10.0439, Acc: 0.0000
2025-08-30 23:06:37,281 - root - INFO - Epoch 24 [190/314] - Loss: 9.9590, Acc: 0.0000
2025-08-30 23:07:07,369 - root - INFO - Epoch 24 [200/314] - Loss: 9.4991, Acc: 0.0000
2025-08-30 23:07:37,510 - root - INFO - Epoch 24 [210/314] - Loss: 9.6691, Acc: 0.0000
2025-08-30 23:08:07,544 - root - INFO - Epoch 24 [220/314] - Loss: 9.8851, Acc: 0.0000
2025-08-30 23:08:37,971 - root - INFO - Epoch 24 [230/314] - Loss: 9.6801, Acc: 0.0000
2025-08-30 23:09:08,141 - root - INFO - Epoch 24 [240/314] - Loss: 9.7435, Acc: 0.0000
2025-08-30 23:09:38,221 - root - INFO - Epoch 24 [250/314] - Loss: 9.9277, Acc: 0.0000
2025-08-30 23:10:09,007 - root - INFO - Epoch 24 [260/314] - Loss: 10.0004, Acc: 0.0000
2025-08-30 23:10:39,305 - root - INFO - Epoch 24 [270/314] - Loss: 9.5652, Acc: 0.0000
2025-08-30 23:11:09,407 - root - INFO - Epoch 24 [280/314] - Loss: 9.7774, Acc: 0.0000
2025-08-30 23:11:40,108 - root - INFO - Epoch 24 [290/314] - Loss: 10.1816, Acc: 0.0000
2025-08-30 23:12:10,250 - root - INFO - Epoch 24 [300/314] - Loss: 9.8300, Acc: 0.0000
2025-08-30 23:12:39,738 - root - INFO - Epoch 24 [310/314] - Loss: 10.1968, Acc: 0.0000
2025-08-30 23:12:51,008 - root - INFO - Epoch 24 completed - Avg Loss: 9.8928, Avg Acc: 0.0000
2025-08-30 23:15:29,127 - root - INFO - Validation Epoch 24 - Loss: 16.5342, Acc: 0.0000
2025-08-30 23:15:29,615 - root - INFO - Checkpoint saved at checkpoints\checkpoint_epoch_24.pt
2025-08-30 23:17:25,936 - root - INFO - Epoch 25 [10/314] - Loss: 9.7359, Acc: 0.0000
2025-08-30 23:17:56,668 - root - INFO - Epoch 25 [20/314] - Loss: 9.9741, Acc: 0.0000
2025-08-30 23:18:27,045 - root - INFO - Epoch 25 [30/314] - Loss: 9.6990, Acc: 0.0000
2025-08-30 23:18:58,431 - root - INFO - Epoch 25 [40/314] - Loss: 9.6730, Acc: 0.0000
2025-08-30 23:19:31,321 - root - INFO - Epoch 25 [50/314] - Loss: 9.9242, Acc: 0.0000
2025-08-30 23:20:01,631 - root - INFO - Epoch 25 [60/314] - Loss: 9.8120, Acc: 0.0000
2025-08-30 23:20:31,739 - root - INFO - Epoch 25 [70/314] - Loss: 9.9854, Acc: 0.0000
2025-08-30 23:21:02,007 - root - INFO - Epoch 25 [80/314] - Loss: 9.4758, Acc: 0.0000
2025-08-30 23:21:32,245 - root - INFO - Epoch 25 [90/314] - Loss: 10.0263, Acc: 0.0000
2025-08-30 23:22:02,445 - root - INFO - Epoch 25 [100/314] - Loss: 10.0454, Acc: 0.0000
2025-08-30 23:22:32,586 - root - INFO - Epoch 25 [110/314] - Loss: 9.5990, Acc: 0.0000
2025-08-30 23:23:02,769 - root - INFO - Epoch 25 [120/314] - Loss: 10.0059, Acc: 0.0000
2025-08-30 23:23:32,923 - root - INFO - Epoch 25 [130/314] - Loss: 9.6487, Acc: 0.0000
2025-08-30 23:24:03,243 - root - INFO - Epoch 25 [140/314] - Loss: 9.9662, Acc: 0.0000
2025-08-30 23:24:33,473 - root - INFO - Epoch 25 [150/314] - Loss: 9.9867, Acc: 0.0000
2025-08-30 23:25:03,649 - root - INFO - Epoch 25 [160/314] - Loss: 10.1146, Acc: 0.0000
2025-08-30 23:25:34,332 - root - INFO - Epoch 25 [170/314] - Loss: 9.8000, Acc: 0.0000
2025-08-30 23:26:04,532 - root - INFO - Epoch 25 [180/314] - Loss: 9.6231, Acc: 0.0000
2025-08-30 23:26:35,045 - root - INFO - Epoch 25 [190/314] - Loss: 9.6550, Acc: 0.0000
2025-08-30 23:27:05,388 - root - INFO - Epoch 25 [200/314] - Loss: 9.7949, Acc: 0.0000
2025-08-30 23:27:35,561 - root - INFO - Epoch 25 [210/314] - Loss: 10.7429, Acc: 0.0000
2025-08-30 23:28:05,793 - root - INFO - Epoch 25 [220/314] - Loss: 9.8440, Acc: 0.0000
2025-08-30 23:28:36,034 - root - INFO - Epoch 25 [230/314] - Loss: 9.8287, Acc: 0.0000
2025-08-30 23:29:06,170 - root - INFO - Epoch 25 [240/314] - Loss: 10.0925, Acc: 0.0000
2025-08-30 23:29:36,256 - root - INFO - Epoch 25 [250/314] - Loss: 9.8307, Acc: 0.0000
2025-08-30 23:30:06,892 - root - INFO - Epoch 25 [260/314] - Loss: 10.2436, Acc: 0.0000
2025-08-30 23:30:36,990 - root - INFO - Epoch 25 [270/314] - Loss: 9.6443, Acc: 0.0000
2025-08-30 23:31:07,116 - root - INFO - Epoch 25 [280/314] - Loss: 9.7541, Acc: 0.0000
2025-08-30 23:31:37,323 - root - INFO - Epoch 25 [290/314] - Loss: 9.6644, Acc: 0.0000
2025-08-30 23:32:07,582 - root - INFO - Epoch 25 [300/314] - Loss: 9.8225, Acc: 0.0000
2025-08-30 23:32:37,224 - root - INFO - Epoch 25 [310/314] - Loss: 10.0383, Acc: 0.0000
2025-08-30 23:32:48,428 - root - INFO - Epoch 25 completed - Avg Loss: 9.8950, Avg Acc: 0.0000
2025-08-30 23:35:03,509 - root - INFO - Validation Epoch 25 - Loss: 16.9457, Acc: 0.0000
2025-08-30 23:36:54,597 - root - INFO - Epoch 26 [10/314] - Loss: 9.9664, Acc: 0.0000
2025-08-30 23:37:25,184 - root - INFO - Epoch 26 [20/314] - Loss: 10.2371, Acc: 0.0000
2025-08-30 23:37:55,376 - root - INFO - Epoch 26 [30/314] - Loss: 9.8179, Acc: 0.0000
2025-08-30 23:38:25,718 - root - INFO - Epoch 26 [40/314] - Loss: 9.7176, Acc: 0.0000
2025-08-30 23:38:56,282 - root - INFO - Epoch 26 [50/314] - Loss: 9.9608, Acc: 0.0000
2025-08-30 23:39:26,505 - root - INFO - Epoch 26 [60/314] - Loss: 9.8487, Acc: 0.0000
2025-08-30 23:39:56,647 - root - INFO - Epoch 26 [70/314] - Loss: 9.7422, Acc: 0.0000
2025-08-30 23:40:26,728 - root - INFO - Epoch 26 [80/314] - Loss: 9.9971, Acc: 0.0000
2025-08-30 23:40:56,781 - root - INFO - Epoch 26 [90/314] - Loss: 9.9285, Acc: 0.0000
2025-08-30 23:41:27,281 - root - INFO - Epoch 26 [100/314] - Loss: 9.8970, Acc: 0.0000
2025-08-30 23:41:57,365 - root - INFO - Epoch 26 [110/314] - Loss: 9.8099, Acc: 0.0000
2025-08-30 23:42:27,487 - root - INFO - Epoch 26 [120/314] - Loss: 10.0538, Acc: 0.0000
2025-08-30 23:42:57,500 - root - INFO - Epoch 26 [130/314] - Loss: 10.1544, Acc: 0.0000
2025-08-30 23:43:27,673 - root - INFO - Epoch 26 [140/314] - Loss: 9.9531, Acc: 0.0000
2025-08-30 23:43:57,880 - root - INFO - Epoch 26 [150/314] - Loss: 9.9197, Acc: 0.0000
2025-08-30 23:44:28,282 - root - INFO - Epoch 26 [160/314] - Loss: 9.5604, Acc: 0.0000
2025-08-30 23:44:58,396 - root - INFO - Epoch 26 [170/314] - Loss: 9.9626, Acc: 0.0000
2025-08-30 23:45:29,059 - root - INFO - Epoch 26 [180/314] - Loss: 9.8534, Acc: 0.0000
2025-08-30 23:45:59,199 - root - INFO - Epoch 26 [190/314] - Loss: 9.7689, Acc: 0.0000
2025-08-30 23:46:29,359 - root - INFO - Epoch 26 [200/314] - Loss: 9.7785, Acc: 0.0000
2025-08-30 23:46:59,512 - root - INFO - Epoch 26 [210/314] - Loss: 9.8343, Acc: 0.0000
2025-08-30 23:47:30,284 - root - INFO - Epoch 26 [220/314] - Loss: 10.0998, Acc: 0.0000
2025-08-30 23:48:00,468 - root - INFO - Epoch 26 [230/314] - Loss: 9.7551, Acc: 0.0000
2025-08-30 23:48:30,686 - root - INFO - Epoch 26 [240/314] - Loss: 9.9304, Acc: 0.0000
2025-08-30 23:49:01,054 - root - INFO - Epoch 26 [250/314] - Loss: 9.9672, Acc: 0.0000
2025-08-30 23:49:31,337 - root - INFO - Epoch 26 [260/314] - Loss: 9.7149, Acc: 0.0000
2025-08-30 23:50:01,560 - root - INFO - Epoch 26 [270/314] - Loss: 9.7569, Acc: 0.0000
2025-08-30 23:50:31,743 - root - INFO - Epoch 26 [280/314] - Loss: 9.8477, Acc: 0.0000
2025-08-30 23:51:01,912 - root - INFO - Epoch 26 [290/314] - Loss: 10.1598, Acc: 0.0000
2025-08-30 23:51:32,183 - root - INFO - Epoch 26 [300/314] - Loss: 9.6724, Acc: 0.0000
2025-08-30 23:52:01,655 - root - INFO - Epoch 26 [310/314] - Loss: 10.0658, Acc: 0.0000
2025-08-30 23:52:13,007 - root - INFO - Epoch 26 completed - Avg Loss: 9.8949, Avg Acc: 0.0000
2025-08-30 23:54:31,204 - root - INFO - Validation Epoch 26 - Loss: 17.8155, Acc: 0.0000
2025-08-30 23:56:16,645 - root - INFO - Epoch 27 [10/314] - Loss: 9.7713, Acc: 0.0000
2025-08-30 23:56:47,403 - root - INFO - Epoch 27 [20/314] - Loss: 9.5487, Acc: 0.0000
2025-08-30 23:57:18,003 - root - INFO - Epoch 27 [30/314] - Loss: 9.7742, Acc: 0.0000
2025-08-30 23:57:48,202 - root - INFO - Epoch 27 [40/314] - Loss: 9.9452, Acc: 0.0000
2025-08-30 23:58:21,165 - root - INFO - Epoch 27 [50/314] - Loss: 9.6822, Acc: 0.0000
2025-08-30 23:58:55,730 - root - INFO - Epoch 27 [60/314] - Loss: 9.8604, Acc: 0.0000
2025-08-30 23:59:29,319 - root - INFO - Epoch 27 [70/314] - Loss: 9.6397, Acc: 0.0000
2025-08-30 23:59:59,718 - root - INFO - Epoch 27 [80/314] - Loss: 9.7368, Acc: 0.0000
2025-08-31 00:00:31,094 - root - INFO - Epoch 27 [90/314] - Loss: 9.7083, Acc: 0.0000
2025-08-31 00:01:01,566 - root - INFO - Epoch 27 [100/314] - Loss: 9.6759, Acc: 0.0000
2025-08-31 00:01:32,235 - root - INFO - Epoch 27 [110/314] - Loss: 9.9298, Acc: 0.0000
2025-08-31 00:02:02,460 - root - INFO - Epoch 27 [120/314] - Loss: 10.1662, Acc: 0.0000
2025-08-31 00:02:32,698 - root - INFO - Epoch 27 [130/314] - Loss: 9.8150, Acc: 0.0000
2025-08-31 00:03:02,856 - root - INFO - Epoch 27 [140/314] - Loss: 9.7532, Acc: 0.0000
2025-08-31 00:03:33,102 - root - INFO - Epoch 27 [150/314] - Loss: 10.1062, Acc: 0.0000
2025-08-31 00:04:03,318 - root - INFO - Epoch 27 [160/314] - Loss: 9.9049, Acc: 0.0000
2025-08-31 00:04:33,603 - root - INFO - Epoch 27 [170/314] - Loss: 9.9463, Acc: 0.0000
2025-08-31 00:05:03,813 - root - INFO - Epoch 27 [180/314] - Loss: 10.1102, Acc: 0.0000
2025-08-31 00:05:34,145 - root - INFO - Epoch 27 [190/314] - Loss: 9.7455, Acc: 0.0000
2025-08-31 00:06:04,200 - root - INFO - Epoch 27 [200/314] - Loss: 9.7189, Acc: 0.0000
2025-08-31 00:06:34,367 - root - INFO - Epoch 27 [210/314] - Loss: 10.0058, Acc: 0.0000
2025-08-31 00:07:04,790 - root - INFO - Epoch 27 [220/314] - Loss: 10.0711, Acc: 0.0000
2025-08-31 00:07:34,941 - root - INFO - Epoch 27 [230/314] - Loss: 9.9847, Acc: 0.0000
2025-08-31 00:08:05,013 - root - INFO - Epoch 27 [240/314] - Loss: 9.8107, Acc: 0.0000
2025-08-31 00:08:35,257 - root - INFO - Epoch 27 [250/314] - Loss: 9.9457, Acc: 0.0000
2025-08-31 00:09:05,509 - root - INFO - Epoch 27 [260/314] - Loss: 9.8652, Acc: 0.0000
2025-08-31 00:09:35,741 - root - INFO - Epoch 27 [270/314] - Loss: 9.9578, Acc: 0.0000
2025-08-31 00:10:06,599 - root - INFO - Epoch 27 [280/314] - Loss: 9.3408, Acc: 0.0000
2025-08-31 00:10:36,967 - root - INFO - Epoch 27 [290/314] - Loss: 9.7518, Acc: 0.0000
2025-08-31 00:11:07,322 - root - INFO - Epoch 27 [300/314] - Loss: 9.9801, Acc: 0.0000
2025-08-31 00:11:36,914 - root - INFO - Epoch 27 [310/314] - Loss: 9.9823, Acc: 0.0000
2025-08-31 00:11:48,150 - root - INFO - Epoch 27 completed - Avg Loss: 9.8968, Avg Acc: 0.0000
2025-08-31 00:14:14,910 - root - INFO - Validation Epoch 27 - Loss: 17.1448, Acc: 0.0000
2025-08-31 00:16:09,005 - root - INFO - Epoch 28 [10/314] - Loss: 10.0010, Acc: 0.0000
2025-08-31 00:16:39,550 - root - INFO - Epoch 28 [20/314] - Loss: 9.8098, Acc: 0.0000
2025-08-31 00:17:09,694 - root - INFO - Epoch 28 [30/314] - Loss: 10.4296, Acc: 0.0000
2025-08-31 00:17:39,897 - root - INFO - Epoch 28 [40/314] - Loss: 9.9541, Acc: 0.0000
2025-08-31 00:18:09,978 - root - INFO - Epoch 28 [50/314] - Loss: 9.7524, Acc: 0.0000
2025-08-31 00:18:41,618 - root - INFO - Epoch 28 [60/314] - Loss: 9.6888, Acc: 0.0000
2025-08-31 00:19:14,267 - root - INFO - Epoch 28 [70/314] - Loss: 9.9300, Acc: 0.0000
2025-08-31 00:19:45,045 - root - INFO - Epoch 28 [80/314] - Loss: 9.7181, Acc: 0.0000
2025-08-31 00:20:16,080 - root - INFO - Epoch 28 [90/314] - Loss: 9.9604, Acc: 0.0000
2025-08-31 00:20:46,392 - root - INFO - Epoch 28 [100/314] - Loss: 9.9260, Acc: 0.0000
2025-08-31 00:21:16,694 - root - INFO - Epoch 28 [110/314] - Loss: 10.1667, Acc: 0.0000
2025-08-31 00:21:46,877 - root - INFO - Epoch 28 [120/314] - Loss: 9.5030, Acc: 0.0000
2025-08-31 00:22:17,142 - root - INFO - Epoch 28 [130/314] - Loss: 10.2672, Acc: 0.0000
2025-08-31 00:22:47,203 - root - INFO - Epoch 28 [140/314] - Loss: 9.9639, Acc: 0.0000
2025-08-31 00:23:17,284 - root - INFO - Epoch 28 [150/314] - Loss: 10.0156, Acc: 0.0000
2025-08-31 00:23:47,588 - root - INFO - Epoch 28 [160/314] - Loss: 9.7636, Acc: 0.0000
2025-08-31 00:24:17,910 - root - INFO - Epoch 28 [170/314] - Loss: 9.7334, Acc: 0.0000
2025-08-31 00:24:48,128 - root - INFO - Epoch 28 [180/314] - Loss: 9.8614, Acc: 0.0000
2025-08-31 00:25:18,254 - root - INFO - Epoch 28 [190/314] - Loss: 10.0364, Acc: 0.0000
2025-08-31 00:25:48,392 - root - INFO - Epoch 28 [200/314] - Loss: 10.0313, Acc: 0.0000
2025-08-31 00:26:18,904 - root - INFO - Epoch 28 [210/314] - Loss: 10.0087, Acc: 0.0000
2025-08-31 00:26:49,348 - root - INFO - Epoch 28 [220/314] - Loss: 9.7139, Acc: 0.0000
2025-08-31 00:27:19,540 - root - INFO - Epoch 28 [230/314] - Loss: 9.7450, Acc: 0.0000
2025-08-31 00:27:49,692 - root - INFO - Epoch 28 [240/314] - Loss: 10.3526, Acc: 0.0000
2025-08-31 00:28:19,908 - root - INFO - Epoch 28 [250/314] - Loss: 9.8363, Acc: 0.0000
2025-08-31 00:28:50,047 - root - INFO - Epoch 28 [260/314] - Loss: 9.8517, Acc: 0.0000
2025-08-31 00:29:20,177 - root - INFO - Epoch 28 [270/314] - Loss: 9.6829, Acc: 0.0000
2025-08-31 00:29:50,316 - root - INFO - Epoch 28 [280/314] - Loss: 10.0428, Acc: 0.0000
2025-08-31 00:30:20,448 - root - INFO - Epoch 28 [290/314] - Loss: 10.1846, Acc: 0.0000
2025-08-31 00:30:50,534 - root - INFO - Epoch 28 [300/314] - Loss: 9.8022, Acc: 0.0000
2025-08-31 00:31:19,951 - root - INFO - Epoch 28 [310/314] - Loss: 9.7832, Acc: 0.0000
2025-08-31 00:31:31,749 - root - INFO - Epoch 28 completed - Avg Loss: 9.8834, Avg Acc: 0.0000
2025-08-31 00:33:58,064 - root - INFO - Validation Epoch 28 - Loss: 18.6425, Acc: 0.0000
2025-08-31 00:35:42,577 - root - INFO - Epoch 29 [10/314] - Loss: 10.0099, Acc: 0.0000
2025-08-31 00:36:12,913 - root - INFO - Epoch 29 [20/314] - Loss: 9.9650, Acc: 0.0000
2025-08-31 00:36:43,385 - root - INFO - Epoch 29 [30/314] - Loss: 9.9528, Acc: 0.0000
2025-08-31 00:37:14,024 - root - INFO - Epoch 29 [40/314] - Loss: 9.7947, Acc: 0.0000
2025-08-31 00:37:44,196 - root - INFO - Epoch 29 [50/314] - Loss: 10.1679, Acc: 0.0000
2025-08-31 00:38:14,201 - root - INFO - Epoch 29 [60/314] - Loss: 10.0406, Acc: 0.0000
2025-08-31 00:38:44,531 - root - INFO - Epoch 29 [70/314] - Loss: 9.7744, Acc: 0.0000
2025-08-31 00:39:14,753 - root - INFO - Epoch 29 [80/314] - Loss: 9.7752, Acc: 0.0000
2025-08-31 00:39:45,135 - root - INFO - Epoch 29 [90/314] - Loss: 9.5941, Acc: 0.0000
2025-08-31 00:40:15,338 - root - INFO - Epoch 29 [100/314] - Loss: 9.6893, Acc: 0.0000
2025-08-31 00:40:45,492 - root - INFO - Epoch 29 [110/314] - Loss: 9.8969, Acc: 0.0000
2025-08-31 00:41:15,625 - root - INFO - Epoch 29 [120/314] - Loss: 10.1077, Acc: 0.0000
2025-08-31 00:41:46,191 - root - INFO - Epoch 29 [130/314] - Loss: 9.7950, Acc: 0.0000
2025-08-31 00:42:16,386 - root - INFO - Epoch 29 [140/314] - Loss: 9.7369, Acc: 0.0000
2025-08-31 00:42:46,750 - root - INFO - Epoch 29 [150/314] - Loss: 9.6595, Acc: 0.0000
2025-08-31 00:43:17,054 - root - INFO - Epoch 29 [160/314] - Loss: 9.5947, Acc: 0.0000
2025-08-31 00:43:47,236 - root - INFO - Epoch 29 [170/314] - Loss: 10.2149, Acc: 0.0000
2025-08-31 00:44:17,452 - root - INFO - Epoch 29 [180/314] - Loss: 9.7638, Acc: 0.0000
2025-08-31 00:44:47,812 - root - INFO - Epoch 29 [190/314] - Loss: 9.8444, Acc: 0.0000
2025-08-31 00:45:18,079 - root - INFO - Epoch 29 [200/314] - Loss: 9.9745, Acc: 0.0000
2025-08-31 00:45:48,237 - root - INFO - Epoch 29 [210/314] - Loss: 9.8880, Acc: 0.0000
2025-08-31 00:46:18,429 - root - INFO - Epoch 29 [220/314] - Loss: 9.9206, Acc: 0.0000
2025-08-31 00:46:48,589 - root - INFO - Epoch 29 [230/314] - Loss: 9.7601, Acc: 0.0000
2025-08-31 00:47:18,672 - root - INFO - Epoch 29 [240/314] - Loss: 9.7378, Acc: 0.0000
2025-08-31 00:47:48,749 - root - INFO - Epoch 29 [250/314] - Loss: 9.8813, Acc: 0.0000
2025-08-31 00:48:18,905 - root - INFO - Epoch 29 [260/314] - Loss: 9.7368, Acc: 0.0000
2025-08-31 00:48:49,151 - root - INFO - Epoch 29 [270/314] - Loss: 9.7330, Acc: 0.0000
2025-08-31 00:49:19,344 - root - INFO - Epoch 29 [280/314] - Loss: 9.7054, Acc: 0.0000
2025-08-31 00:49:49,491 - root - INFO - Epoch 29 [290/314] - Loss: 9.7403, Acc: 0.0000
2025-08-31 00:50:19,728 - root - INFO - Epoch 29 [300/314] - Loss: 9.6977, Acc: 0.0000
2025-08-31 00:50:49,331 - root - INFO - Epoch 29 [310/314] - Loss: 10.0015, Acc: 0.0000
2025-08-31 00:51:00,558 - root - INFO - Epoch 29 completed - Avg Loss: 9.8784, Avg Acc: 0.0000
2025-08-31 00:53:19,137 - root - INFO - Validation Epoch 29 - Loss: 18.5646, Acc: 0.0000
2025-08-31 00:53:19,665 - root - INFO - Checkpoint saved at checkpoints\checkpoint_epoch_29.pt
2025-08-31 00:55:03,212 - root - INFO - Epoch 30 [10/314] - Loss: 9.8618, Acc: 0.0000
2025-08-31 00:55:33,850 - root - INFO - Epoch 30 [20/314] - Loss: 9.8131, Acc: 0.0000
2025-08-31 00:56:04,127 - root - INFO - Epoch 30 [30/314] - Loss: 10.0870, Acc: 0.0000
2025-08-31 00:56:34,608 - root - INFO - Epoch 30 [40/314] - Loss: 10.1185, Acc: 0.0000
2025-08-31 00:57:05,184 - root - INFO - Epoch 30 [50/314] - Loss: 9.8592, Acc: 0.0000
2025-08-31 00:57:35,446 - root - INFO - Epoch 30 [60/314] - Loss: 9.5396, Acc: 0.0000
2025-08-31 00:58:05,504 - root - INFO - Epoch 30 [70/314] - Loss: 10.0027, Acc: 0.0000
2025-08-31 00:58:35,626 - root - INFO - Epoch 30 [80/314] - Loss: 9.8989, Acc: 0.0000
2025-08-31 00:59:05,761 - root - INFO - Epoch 30 [90/314] - Loss: 9.8731, Acc: 0.0000
2025-08-31 00:59:35,953 - root - INFO - Epoch 30 [100/314] - Loss: 9.7306, Acc: 0.0000
2025-08-31 01:00:06,142 - root - INFO - Epoch 30 [110/314] - Loss: 9.6852, Acc: 0.0000
2025-08-31 01:00:36,297 - root - INFO - Epoch 30 [120/314] - Loss: 9.8860, Acc: 0.0000
2025-08-31 01:01:06,490 - root - INFO - Epoch 30 [130/314] - Loss: 9.9381, Acc: 0.0000
2025-08-31 01:01:36,806 - root - INFO - Epoch 30 [140/314] - Loss: 9.9304, Acc: 0.0000
2025-08-31 01:02:06,907 - root - INFO - Epoch 30 [150/314] - Loss: 9.9181, Acc: 0.0000
2025-08-31 01:02:37,064 - root - INFO - Epoch 30 [160/314] - Loss: 9.9707, Acc: 0.0000
2025-08-31 01:03:07,357 - root - INFO - Epoch 30 [170/314] - Loss: 10.0396, Acc: 0.0000
2025-08-31 01:03:37,686 - root - INFO - Epoch 30 [180/314] - Loss: 9.8788, Acc: 0.0000
2025-08-31 01:04:08,005 - root - INFO - Epoch 30 [190/314] - Loss: 10.2557, Acc: 0.0000
2025-08-31 01:04:38,119 - root - INFO - Epoch 30 [200/314] - Loss: 10.0808, Acc: 0.0000
2025-08-31 01:05:08,372 - root - INFO - Epoch 30 [210/314] - Loss: 9.9158, Acc: 0.0000
2025-08-31 01:05:38,614 - root - INFO - Epoch 30 [220/314] - Loss: 9.6863, Acc: 0.0000
2025-08-31 01:06:08,923 - root - INFO - Epoch 30 [230/314] - Loss: 9.7645, Acc: 0.0000
2025-08-31 01:06:39,306 - root - INFO - Epoch 30 [240/314] - Loss: 9.9285, Acc: 0.0000
2025-08-31 01:07:09,546 - root - INFO - Epoch 30 [250/314] - Loss: 9.8679, Acc: 0.0000
2025-08-31 01:07:39,556 - root - INFO - Epoch 30 [260/314] - Loss: 9.6333, Acc: 0.0000
2025-08-31 01:08:09,619 - root - INFO - Epoch 30 [270/314] - Loss: 9.7206, Acc: 0.0000
2025-08-31 01:08:39,916 - root - INFO - Epoch 30 [280/314] - Loss: 9.6652, Acc: 0.0000
2025-08-31 01:09:10,416 - root - INFO - Epoch 30 [290/314] - Loss: 9.5924, Acc: 0.0000
2025-08-31 01:09:40,668 - root - INFO - Epoch 30 [300/314] - Loss: 9.9697, Acc: 0.0000
2025-08-31 01:10:11,324 - root - INFO - Epoch 30 [310/314] - Loss: 10.2055, Acc: 0.0000
2025-08-31 01:10:22,619 - root - INFO - Epoch 30 completed - Avg Loss: 9.8818, Avg Acc: 0.0000
2025-08-31 01:12:51,235 - root - INFO - Validation Epoch 30 - Loss: 18.4306, Acc: 0.0000
